Coin,Name,Symbol,PCoin,PPrice,Trend_15M,CBuy,CSell,WaveCountUp,WaveCountDown,WaveCountUpAfterD,WaveCountDownAfterD,Upper,Lower,AUp,ADown,BUp,BDown,CUp,CDown,DUp,DDown,MSBuy,MSSell,LastState,LastAPriceAfterD,DownPrice,UpPrice,LPrice
LINK,LINK/USDT,linkusdt,2,4,2,6.9945,7.3361,1,2,0,1,7.3957,7.3317,7.2054,7.4168,10007.2261,7.2054,7.2038,7.3361,6.9136,6.9136,False,False,1,7.4036,7.2054,7.3957,7.3879
JST,JST/USDT,jstusdt,2,6,2,0.040129,0.039463,1,0,1,1,0.043206,0.041183,0.039735,0.04056,10000.039924,-9999.957532,0.040129,0.039885,0.039136,0.039136,False,False,1,0.04056,0.039735,0.043206,0.042739
STN,STN/USDT,stnusdt,2,4,0,0.0307,0.0,1,0,0,0,0.0325,0.0325,0.0307,0.032,0.032,-9999.9675,0.0307,0.0306,0.0306,0.0306,False,False,1,0.0,0.0307,0.0325,0.0325
KT,KT/USDT,ktusdt,4,6,1,0.0,0.004,0,1,0,1,0.003809,0.003809,0.003901,0.004,10000.003809,0.003901,0.003901,0.004,0.004521,0.004521,False,False,0,0.0038,0.003809,0.004,0.003809
BSV*(-3),BSV*(-3)/USDT,bsv3susdt,4,8,1,0.0001789,0.0001858,2,1,1,1,0.00017744,0.00017744,0.0001763,0.00018254,0.00018254,0.0001763,0.00018014,0.00018254,0.00020522,0.00020522,False,True,0,0.0001763,0.00017744,0.00018254,0.00017744
CVP,CVP/USDT,cvpusdt,4,4,2,0.0,0.3372,1,2,1,0,0.3544,0.3508,0.3354,0.3593,0.3593,0.3354,0.3354,0.3372,0.3211,0.3211,True,False,1,0.3245,0.3354,0.3544,0.3531
PEOPLE,PEOPLE/USDT,peopleusdt,4,6,2,0.031309,0.0,0,1,0,1,0.030791,0.027453,0.031309,0.041438,10000.029781,-9999.961764,0.031309,0.035454,0.025477,0.025477,False,False,0,0.041438,0.027453,0.041438,0.029716
PUSH,PUSH/USDT,pushusdt,4,4,2,0.5333,0.0,1,2,0,1,0.5227,0.5227,0.5211,0.5387,10000.5211,0.5211,0.5333,0.533,0.5273,0.5273,False,False,1,0.5387,0.5211,0.5227,0.5227
OCEAN,OCEAN/USDT,oceanusdt,4,4,2,0.2381,0.2347,1,0,1,1,0.2421,0.2399,0.2295,0.2379,10000.2295,-9999.7579,0.2381,0.2347,0.2129,0.2129,False,False,1,0.2317,0.2295,0.2421,0.2421
USDC,USDC/USDT,usdcusdt,4,4,2,0.0,0.0,0,0,0,0,1.0015,1.001,1.0011,1.0013,10001.0011,-9998.9987,1.0013,1.0013,1.0013,1.0013,False,False,1,0.0,1.0011,1.0015,1.0011
YAM,YAM/USDT,yamusdt,4,4,0,0.0,0.0,2,1,0,1,0.2102,0.2102,0.207,0.222,0.222,0.207,0.207,0.222,0.2002,0.2002,True,True,0,0.2295,0.2102,0.222,0.2102
SOFI,SOFI/USDT,sofiusdt,4,4,0,0.1153,0.0,1,0,0,0,0.1225,0.1129,0.1153,0.12,0.12,-9999.8802,0.1153,0.1159,0.1159,0.1159,False,False,1,0.0,0.1153,0.1225,0.1173
RIFI,RIFI/USDT,rifiusdt,4,4,2,0.0262,0.0277,2,1,1,1,0.0285,0.028,0.0261,0.0286,0.0286,-9999.9714,0.0262,0.0265,0.0274,0.0274,False,False,0,0.0285,0.028,0.0286,0.028
ADP,ADP/USDT,adpusdt,4,6,1,0.0,0.02649,0,1,0,0,0.026895,0.022852,0.024826,0.02649,10000.024094,0.024826,0.027497,0.02649,0.027497,0.027497,False,False,0,0.0,0.022852,0.02649,0.023953
ABBC,ABBC/USDT,abbcusdt,4,4,2,0.0,0.0915,1,0,1,0,0.0971,0.0928,0.0876,0.0915,10000.0895,-9999.9045,0.0913,0.0915,0.0896,0.0896,False,False,1,0.0876,0.0876,0.0971,0.0958
ADA,ADA/USDT,adausdt,4,6,1,0.535275,0.547387,1,2,1,1,0.544571,0.541417,0.535311,0.547387,10000.53696,0.535311,0.539807,0.547387,0.516563,0.516563,False,False,1,0.535311,0.535311,0.544571,0.543219
XCAD,XCAD/USDT,xcadusdt,4,4,0,2.9733,3.0562,2,1,1,1,4.0996,3.2,2.9733,4.0489,4.0489,-9996.0373,2.9733,3.0562,3.0092,3.0092,False,False,0,4.0489,3.2,4.0489,3.8592
NSURE,NSURE/USDT,nsureusdt,4,4,2,0.0,0.0,0,0,0,0,0.0226,0.0207,0.0231,0.0231,10000.0216,0.0231,0.0231,0.0231,0.0231,0.0231,False,False,0,0.0,0.0207,0.0231,0.0216
ETC,ETC/USDT,etcusdt,4,4,0,20.656,21.0375,1,2,1,1,21.0966,20.9618,20.6588,21.2703,21.2703,20.6588,20.6588,20.9368,20.2007,20.2007,True,False,1,21.2703,20.6588,21.0966,21.0778
NT,NT/USDT,ntusdt,4,6,2,0.009,0.0099,1,0,1,1,0.009901,0.0095,0.0087,0.0099,10000.00955,-9999.990099,0.009,0.0099,0.0087,0.0087,False,False,1,0.0087,0.0087,0.009901,0.009901
AXS,AXS/USDT,axsusdt,4,4,0,21.5445,20.9933,1,0,1,0,23.546,21.5445,21.5445,21.8662,21.8662,-9977.4318,21.5445,21.5108,20.6497,20.6497,False,False,1,21.8662,21.6903,23.546,22.5913
ONIT,ONIT/USDT,onitusdt,4,4,2,0.0,0.0,2,1,0,0,0.0607,0.0574,0.0538,0.0628,0.0628,0.0538,0.0592,0.0628,0.0592,0.0592,False,True,0,0.0,0.0574,0.0628,0.0579
HPT,HPT/USDT,hptusdt,4,6,1,0.002,0.002006,2,1,1,1,0.002005,0.002004,0.002,0.002006,0.002006,0.002,0.002003,0.002006,0.002001,0.002001,False,True,0,0.002,0.002004,0.002006,0.002005
YEE,YEE/USDT,yeeusdt,2,6,2,0.0,0.0,0,0,0,0,0.0003,0.000203,0.000208,0.000208,10000.000204,-9999.999789,0.000208,0.000208,0.000208,0.000208,False,False,1,0.0,0.000204,0.0003,0.000214
FIL*(-3),FIL*(-3)/USDT,fil3susdt,4,8,2,6.269e-05,7.095e-05,2,1,1,1,6.281e-05,6.117e-05,6.053e-05,6.592e-05,6.592e-05,6.053e-05,6.269e-05,6.592e-05,7.48e-05,7.48e-05,False,True,0,6.712e-05,6.117e-05,6.592e-05,6.145e-05
NFT,NFT/USDT,nftusdt,0,10,0,8.016e-07,0.0,2,0,0,0,8.098e-07,8.01e-07,8.016e-07,8.072e-07,8.072e-07,-9999.9999991924,8.016e-07,8.072e-07,7.641e-07,7.641e-07,False,False,0,8.21e-07,8.01e-07,8.072e-07,8.087e-07
LUNR,LUNR/USDT,lunrusdt,4,4,2,0.0,0.2952,1,2,1,1,0.2967,0.2786,0.27,0.3026,0.3026,0.27,0.27,0.2952,0.3041,0.3041,True,False,1,0.2787,0.27,0.2967,0.2862
INJ,INJ/USDT,injusdt,4,4,2,2.2517,2.255,1,0,1,1,2.2638,2.2611,2.2113,2.255,10002.2284,-9997.7389,2.2533,2.255,2.1999,2.1999,False,False,1,2.2113,2.2113,2.2638,2.2611
SPA,SPA/USDT,spausdt,2,6,2,0.051523,0.051909,0,0,0,1,0.054324,0.049866,0.051603,0.051909,10000.053066,-9999.948537,0.051603,0.051909,0.050664,0.050664,False,False,0,0.051948,0.049866,0.051909,0.052
STG,STG/USDT,stgusdt,4,4,2,0.0,0.0,1,0,0,0,0.6704,0.6366,0.6138,0.6185,10000.6228,-9999.3507,0.6185,0.6185,0.6185,0.6185,False,False,1,0.0,0.6138,0.6704,0.6505
HUNT,HUNT/USDT,huntusdt,4,4,0,0.5047,0.0,2,1,0,1,0.5156,0.508,0.5047,0.5322,0.5322,-9999.479,0.5047,0.5194,0.4693,0.4693,False,False,0,0.5322,0.508,0.5322,0.5116
BOSON,BOSON/USDT,bosonusdt,4,4,2,0.0,0.0,0,0,0,0,0.4405,0.3897,0.3699,0.38,10000.3715,-9999.6018,0.3786,0.3786,0.3786,0.3786,False,False,1,0.0,0.3699,0.4405,0.3983
MOOV,MOOV/USDT,moovusdt,4,6,2,0.0,0.0,2,1,0,0,0.014588,0.013368,0.01303,0.015198,0.015198,-9999.985368,0.014675,0.014675,0.014675,0.014675,False,False,0,0.0,0.013368,0.015198,0.014444
SKL,SKL/USDT,sklusdt,4,6,0,0.082718,0.081849,1,0,1,0,0.08582,0.083958,0.082718,0.083756,0.083756,-9999.914856,0.082718,0.083756,0.078483,0.078483,False,False,1,0.086231,0.082718,0.08582,0.085144
TALK,TALK/USDT,talkusdt,4,6,2,0.179392,0.182324,2,1,1,1,0.179328,0.179325,0.175176,0.185858,0.185858,-9999.814142,0.179392,0.182324,0.175179,0.175179,False,False,0,0.185831,0.179325,0.185858,0.179325
MLN,MLN/USDT,mlnusdt,4,4,2,30.7482,30.9349,1,2,1,1,30.9978,30.9978,30.699,31.0971,10030.699,30.699,30.7482,30.8214,29.8843,29.8843,False,False,1,31.0971,30.699,30.9978,30.9978
STARLY,STARLY/USDT,starlyusdt,4,4,2,0.0,0.0,0,0,0,0,0.5268,0.39,0.4552,0.4552,10000.4556,-9999.5226,0.4552,0.4552,0.4552,0.4552,False,False,1,0.0,0.4546,0.5268,0.4775
BTC*(-1),BTC*(-1)/USDT,btc1susdt,4,4,0,0.7661,0.7813,1,2,1,1,0.7763,0.7756,0.7714,0.7896,0.7896,0.7714,0.7714,0.7712,0.799,0.799,True,False,1,0.7896,0.7714,0.7763,0.7763
CVX,CVX/USDT,cvxusdt,4,4,1,10.582,10.9156,0,1,0,1,10.9156,10.4377,10.5564,10.9156,10010.5651,10.5564,10.5564,10.9156,9.8384,9.8384,False,False,0,10.8554,10.4377,10.8036,10.6486
CRV,CRV/USDT,crvusdt,4,4,0,1.2198,0.0,1,2,0,1,1.2746,1.2646,1.2511,1.2913,1.2913,1.2511,1.2511,1.2489,1.1412,1.1412,True,False,1,1.2913,1.2511,1.2746,1.2716
DKA,DKA/USDT,dkausdt,2,6,1,0.05174,0.072005,2,1,1,1,0.061157,0.061157,0.060497,0.06226,0.06226,0.060497,0.062105,0.06226,0.051431,0.051431,False,True,0,0.060497,0.061157,0.06226,0.061157
SAND,SAND/USDT,sandusdt,4,6,2,1.338401,1.360514,2,1,1,1,1.41316,1.376017,1.321713,1.4612,1.4612,-9998.591577,1.338401,1.34,1.277751,1.277751,False,False,0,1.397563,1.376017,1.4612,1.407638
